TotalCount NumWorkers Duration Pi_Error
72072000 11 6491 1.4143000761504202E-5
72072000 11 7049 1.0701430011041513E-4
72072000 11 6884 1.184639263600807E-5
72072000 12 6663 2.0944494055987214E-5
72072000 12 6567 5.327128082795103E-5
72072000 12 6707 1.066609757833831E-4
72072000 12 7066 5.7160237572317086E-5
72072000 12 6838 5.913646465586278E-5
72072000 12 6475 1.0106078520063936E-4
72072000 12 6870 2.7834318432334247E-5
72072000 12 7128 8.6731094593629E-5
72072000 12 6670 5.028569026479192E-5
72072000 12 6496 1.903415354274605E-5
72072000 12 6658 2.2181129200528622E-5
72072000 13 7193 6.512531199829936E-5
72072000 13 6998 4.320153750873983E-5
72072000 13 7312 6.0872061062200615E-6
72072000 13 6669 5.5850548414874875E-5
72072000 13 6488 3.867898612321052E-5
72072000 13 6310 1.1473012945137118E-5
72072000 13 7563 5.3412610558735565E-5
72072000 13 6450 2.14214818974027E-5
72072000 13 6697 8.528485400056066E-5
72072000 13 7076 6.932987148945744E-5
72072000 13 6870 1.5780467211494307E-4
72072000 14 7123 1.5605571669632538E-4
72072000 14 6249 6.830523094130487E-5
72072000 14 7279 6.270742950599897E-5
72072000 14 6612 2.129781838301924E-5
72072000 14 6628 2.1280152166618162E-5
72072000 14 7291 5.7528838968029626E-5
72072000 14 7009 2.3877085970084447E-5
72072000 14 7227 5.3591661869760106E-5
72072000 14 7262 1.7446583218893182E-5
72072000 14 7226 2.0785498108942956E-5
72072000 14 6659 7.033684582135028E-5
72072000 15 6838 1.1056282044899183E-4
72072000 15 6765 6.63820025066797E-5
72072000 15 6926 6.108213760190609E-5
72072000 15 6700 2.465201034189088E-5
72072000 15 6499 3.808264197125007E-6
72072000 15 6896 5.786880428249907E-6
72072000 15 6946 4.987936728883938E-5
72072000 15 6833 3.380311041079054E-5
72072000 15 6823 8.790137207668732E-6
72072000 15 9138 4.355486183577186E-5
72072000 15 7158 4.422856720461297E-5
72072000 16 6939 5.9333182183288396E-5
72072000 16 6776 1.6116125322139394E-4
72072000 16 6555 4.7141103754588554E-5
72072000 16 7231 7.169953362785437E-5
72072000 16 6616 4.742184515975698E-6
72072000 16 7192 1.3526601245846183E-6
72072000 16 6831 2.8399637355472402E-5
72072000 16 6680 3.573111714043277E-5
72072000 16 6540 4.191429286271575E-5
72072000 16 7199 5.383659975108918E-5
72072000 16 6882 1.3065361564148405E-5
