TotalCount NumWorkers Duration Pi_Error
72072000 1 2476 0.000022569785960 
72072000 1 2395 0.000055797549766 
72072000 1 2403 0.000044844495629 
72072000 1 2424 0.000026135972515 
72072000 1 2455 0.000075177389101 
72072000 1 2415 0.000021439148114 
72072000 1 2431 0.000056382924053 
72072000 1 2446 0.000067017986295 
72072000 1 2462 0.000006632469665 
72072000 1 2460 0.000017532525153 
72072000 1 2432 0.000000360962861 
72072000 2 1322 0.000061433072781 
72072000 2 1324 0.000009373122347 
72072000 2 1323 0.000081733944514 
72072000 2 1326 0.000050553072658 
72072000 2 1322 0.000007745441295 
72072000 2 1320 0.000059101132223 
72072000 2 1325 0.000021754750860 
72072000 2 1323 0.000047918417274 
72072000 2 1324 0.000006458196650 
72072000 2 1320 0.000007374450752 
72072000 2 1330 0.000050694402388 
72072000 3 870 0.000111022142074 
72072000 3 864 0.000019319202152 
72072000 3 876 0.000027251333293 
72072000 3 869 0.000052246640280 
72072000 3 865 0.000032248483372 
72072000 3 867 0.000005113175059 
72072000 3 869 0.000018433502187 
72072000 3 872 0.000061877117338 
72072000 3 867 0.000003487883155 
72072000 3 870 0.000102136035250 
72072000 3 871 0.000055267563275 
72072000 4 644 0.000013100693997 
72072000 4 644 0.000100970064971 
72072000 4 646 0.000097227216253 
72072000 4 643 0.000045109488874 
72072000 4 641 0.000091609359454 
72072000 4 645 0.000017870572411 
72072000 4 646 0.000061768730892 
72072000 4 646 0.000004974234476 
72072000 4 645 0.000007975102108 
72072000 4 647 0.000107206239343 
72072000 4 656 0.000021492146763 
72072000 5 517 0.000116975656984 
72072000 5 511 0.000072989167421 
72072000 5 512 0.000049561375394 
72072000 5 511 0.000001758983101 
72072000 5 522 0.000045975133476 
72072000 5 520 0.000014231331843 
72072000 5 511 0.000025520044091 
72072000 5 510 0.000040975594249 
72072000 5 514 0.000072156466105 
72072000 5 514 0.000025817980621 
72072000 5 512 0.000008222429137 
72072000 6 427 0.000053573995653 
72072000 6 426 0.000012568318359 
72072000 6 431 0.000015659906220 
72072000 6 424 0.000001244273679 
72072000 6 431 0.000029810545516 
72072000 6 423 0.000056259260539 
72072000 6 440 0.000067563249855 
72072000 6 429 0.000026824954953 
72072000 6 428 0.000027566936039 
72072000 6 427 0.000018786826514 
72072000 6 426 0.000166317399248 
72072000 7 377 0.000013842675084 
72072000 7 369 0.000025870979270 
72072000 7 369 0.000077986317501 
72072000 7 378 0.000097138885171 
72072000 7 368 0.000084807866159 
72072000 7 370 0.000119610312367 
72072000 7 368 0.000011669730473 
72072000 7 376 0.000013471684540 
72072000 7 380 0.000068554947118 
72072000 7 369 0.000012553041290 
72072000 7 368 0.000000434016874 
72072000 8 329 0.000089860404035 
72072000 8 332 0.000041861294214 
72072000 8 323 0.000013577681838 
72072000 8 327 0.000012656649441 
72072000 8 332 0.000120067244845 
72072000 8 326 0.000026668348153 
72072000 8 333 0.000002763568285 
72072000 8 324 0.000111890175823 
72072000 8 331 0.000011722729122 
72072000 8 335 0.000034721753661 
72072000 8 324 0.000024422349529 
72072000 9 293 0.000059401457901 
72072000 9 294 0.000006049484526 
72072000 9 295 0.000223293336122 
72072000 9 288 0.000042971876696 
72072000 9 312 0.000015785958882 
72072000 9 325 0.000141690693657 
72072000 9 295 0.000017002538663 
72072000 9 291 0.000032091876573 
72072000 9 300 0.000043696191567 
72072000 9 301 0.000027337275227 
72072000 9 301 0.000010786419655 
72072000 10 268 0.000014955646714 
72072000 10 271 0.000109558235265 
72072000 10 264 0.000034933748257 
72072000 10 272 0.000045677196945 
72072000 10 275 0.000029971930611 
72072000 10 282 0.000051292664597 
72072000 10 274 0.000058909192991 
72072000 10 274 0.000004885903394 
72072000 10 276 0.000014493935941 
72072000 10 270 0.000124660461096 
72072000 10 278 0.000022761725192 
72072000 11 278 0.000041576245605 
72072000 11 277 0.000006793854760 
72072000 11 284 0.000053132340245 
72072000 11 281 0.000111430854198 
72072000 11 312 0.000006970516924 
72072000 11 269 0.000007321452103 
72072000 11 261 0.000029139229295 
72072000 11 264 0.000089469358128 
72072000 11 277 0.000094329956771 
72072000 11 299 0.000022463788662 
72072000 11 277 0.000071169547137 
72072000 12 290 0.000033237791488 
72072000 12 289 0.000008366148015 
72072000 12 282 0.000109043525843 
72072000 12 268 0.000073307159316 
72072000 12 269 0.000014476269725 
72072000 12 267 0.000000045360115 
72072000 12 291 0.000050023086167 
72072000 12 269 0.000017249865691 
72072000 12 286 0.000022145796768 
72072000 12 271 0.000004567911500 
72072000 12 269 0.000071787864710 
72072000 13 253 0.000069806859331 
72072000 13 250 0.000026400965760 
72072000 13 250 0.000054368975389 
72072000 13 253 0.000058129490324 
72072000 13 249 0.000040728267220 
72072000 13 275 0.000034651088796 
72072000 13 249 0.000016757600781 
72072000 13 290 0.000001847314182 
72072000 13 247 0.000127257394899 
72072000 13 285 0.000043044930709 
72072000 13 294 0.000129450394874 
72072000 14 282 0.000079947267516 
72072000 14 248 0.000031756218462 
72072000 14 246 0.000033063518472 
72072000 14 245 0.000036064386103 
72072000 14 284 0.000059171797089 
72072000 14 287 0.000038522379324 
72072000 14 242 0.000004638576366 
72072000 14 250 0.000039670683386 
72072000 14 243 0.000088093782400 
72072000 14 248 0.000158314603242 
72072000 14 283 0.000004265196675 
72072000 15 275 0.000033628837395 
72072000 15 279 0.000169355988460 
72072000 15 265 0.000020220179186 
72072000 15 279 0.000076007701270 
72072000 15 273 0.000088217445915 
72072000 15 267 0.000013383353459 
72072000 15 242 0.000077953374216 
72072000 15 272 0.000004020258793 
72072000 15 256 0.000020288454904 
72072000 15 274 0.000055550222737 
72072000 15 245 0.000047300099702 
72072000 16 282 0.000048680453725 
72072000 16 261 0.000000610679038 
72072000 16 258 0.000056170929457 
72072000 16 268 0.000065284307945 
72072000 16 259 0.000040006341497 
72072000 16 261 0.000113795738041 
72072000 16 275 0.000030958849579 
72072000 16 254 0.000098993837888 
72072000 16 260 0.000014246608912 
72072000 16 281 0.000011844003488 
72072000 16 273 0.000068022571480 
