TotalCount NumWorkers Duration Pi_Error
720720 1 37 0.000328301326103 
720720 1 34 0.000222304028007 
720720 1 28 0.000496710977415 
720720 1 29 0.000383647192778 
720720 1 31 0.001095015115668 
720720 1 23 0.000241736865991 
720720 1 28 0.001441272956116 
720720 1 28 0.000606241518781 
720720 1 27 0.000073907810672 
720720 1 28 0.000464911787986 
720720 1 27 0.000032089487425 
1441440 2 28 0.000260286393158 
1441440 2 28 0.000014423271075 
1441440 2 28 0.000179021797951 
1441440 2 29 0.000089807405386 
1441440 2 28 0.000292968893404 
1441440 2 34 0.000038575377973 
1441440 2 27 0.000326534704468 
1441440 2 27 0.000586808680797 
1441440 2 28 0.000426348826842 
1441440 2 31 0.000052708351052 
1441440 2 32 0.000398966191501 
2162160 3 28 0.000006179036779 
2162160 3 28 0.000298849354301 
2162160 3 28 0.000129261955233 
2162160 3 28 0.000047400208261 
2162160 3 28 0.000456675831576 
2162160 3 28 0.000022086909380 
2162160 3 28 0.000151639162609 
2162160 3 28 0.000160463992897 
2162160 3 28 0.000466097813629 
2162160 3 32 0.000018553666110 
2162160 3 28 0.000129842551225 
2882880 4 29 0.000119398317771 
2882880 4 28 0.000065213643080 
2882880 4 27 0.000106148655509 
2882880 4 28 0.000022675783258 
2882880 4 27 0.000100407135196 
2882880 4 28 0.000279858171725 
2882880 4 28 0.000869770857213 
2882880 4 28 0.000242620176809 
2882880 4 28 0.000079788271568 
2882880 4 28 0.000206846088701 
2882880 4 28 0.000287669028500 
3603600 5 29 0.000173065893893 
3603600 5 28 0.000538175976334 
3603600 5 28 0.000087208082435 
3603600 5 30 0.000032442811752 
3603600 5 28 0.000347608111426 
3603600 5 28 0.000135966839560 
3603600 5 27 0.000191792083224 
3603600 5 26 0.000060481486246 
3603600 5 27 0.000021615810277 
3603600 5 28 0.000382359948132 
3603600 5 28 0.000113354082632 
4324320 6 30 0.001027883493540 
4324320 6 29 0.000210820987380 
4324320 6 28 0.000272644466716 
4324320 6 27 0.000005009566909 
4324320 6 29 0.000070366289515 
4324320 6 28 0.000281191415838 
4324320 6 28 0.000151344725670 
4324320 6 31 0.000230253825364 
4324320 6 29 0.000174302529038 
4324320 6 31 0.000143975524305 
4324320 6 29 0.000199926820631 
5045040 7 31 0.000005766690467 
5045040 7 32 0.000238960746279 
5045040 7 28 0.000082236169808 
5045040 7 30 0.000067346073170 
5045040 7 27 0.000322572559113 
5045040 7 28 0.000243251113107 
5045040 7 28 0.000252588970320 
5045040 7 28 0.000064898174931 
5045040 7 28 0.000122363718373 
5045040 7 28 0.000226594394834 
5045040 7 33 0.000307934836995 
5765760 8 29 0.000308565773293 
5765760 8 31 0.000191747917683 
5765760 8 29 0.000447245571636 
5765760 8 33 0.000142724167313 
5765760 8 32 0.000022013300145 
5765760 8 33 0.000199256059631 
5765760 8 29 0.000080311814098 
5765760 8 33 0.000118294179249 
5765760 8 33 0.000197268610292 
5765760 8 34 0.000193956194727 
5765760 8 33 0.000111669348118 
6486480 9 34 0.000694572600528 
6486480 9 36 0.000377562162702 
6486480 9 33 0.000061925763926 
6486480 9 34 0.000117868782366 
6486480 9 34 0.000166156440388 
6486480 9 43 0.000360681111524 
6486480 9 36 0.000277658172568 
6486480 9 35 0.000300027102058 
6486480 9 38 0.000176167296319 
6486480 9 32 0.000063700663447 
6486480 9 34 0.000111783752290 
7207200 10 35 0.000216878110440 
7207200 10 44 0.000419105678139 
7207200 10 38 0.000155576339707 
7207200 10 44 0.000079081622914 
7207200 10 34 0.000331178530221 
7207200 10 37 0.000109644177199 
7207200 10 36 0.000133089635442 
7207200 10 36 0.000064898040333 
7207200 10 35 0.000352327380338 
7207200 10 33 0.000137910123358 
7207200 10 34 0.000140686108472 
7927920 11 41 0.000024121200960 
7927920 11 51 0.000080331889344 
7927920 11 41 0.000056661588347 
7927920 11 33 0.000133429328484 
7927920 11 42 0.000132366926591 
7927920 11 37 0.000190344236611 
7927920 11 48 0.000177656681233 
7927920 11 39 0.000170528382818 
7927920 11 34 0.000120321779080 
7927920 11 48 0.000264801737337 
7927920 11 34 0.000021007951715 
8648640 12 54 0.000113215142049 
8648640 12 45 0.000104087596935 
8648640 12 50 0.000002359634456 
8648640 12 49 0.000097021110395 
8648640 12 38 0.000010742809336 
8648640 12 41 0.000037978226208 
8648640 12 50 0.000050500074009 
8648640 12 41 0.000246742293957 
8648640 12 54 0.000198749072874 
8648640 12 39 0.000043278091113 
8648640 12 54 0.000099368328022 
9369360 13 51 0.000040786701628 
9369360 13 40 0.000077206286102 
9369360 13 51 0.000091845814965 
9369360 13 50 0.000423155318502 
9369360 13 49 0.000159385119008 
9369360 13 49 0.000005689036768 
9369360 13 48 0.000272992479532 
9369360 13 51 0.000011025921778 
9369360 13 51 0.000101123625160 
9369360 13 50 0.000237795940805 
9369360 13 51 0.000021625651587 
10090080 14 55 0.000247743514147 
10090080 14 53 0.000132534546097 
10090080 14 49 0.000128294519576 
10090080 14 49 0.000074286372450 
10090080 14 50 0.000001602510899 
10090080 14 53 0.000108609307072 
10090080 14 50 0.000271390872006 
10090080 14 50 0.000108811341285 
10090080 14 50 0.000069617443844 
10090080 14 51 0.000121556254509 
10090080 14 51 0.000056191254016 
10810800 15 51 0.000045052990634 
10810800 15 52 0.000031979990536 
10810800 15 52 0.000103704828914 
10810800 15 52 0.000089916902275 
10810800 15 50 0.000022903054923 
10810800 15 51 0.000035387181143 
10810800 15 52 0.000395777994672 
10810800 15 51 0.000057764388519 
10810800 15 51 0.000064014729516 
10810800 15 52 0.000195443101269 
10810800 15 52 0.000107002522633 
11531520 16 51 0.000266800810437 
11531520 16 50 0.000091271312195 
11531520 16 54 0.000051825040235 
11531520 16 54 0.000200442085274 
11531520 16 52 0.000026319440380 
11531520 16 49 0.000383397838343 
11531520 16 60 0.000032420728981 
11531520 16 56 0.000099662764961 
11531520 16 51 0.000191747917683 
11531520 16 52 0.000101429386596 
11531520 16 54 0.000050500074009 
