TotalCount NumWorkers Duration Pi_Error
720720000 1 24181 0.000025088988412 
720720000 1 24811 0.000018320438402 
720720000 1 24921 0.000034817773755 
720720000 1 24991 0.000020161880672 
720720000 1 24561 0.000026118928825 
720720000 1 24142 0.000015025689053 
720720000 1 25066 0.000037631379494 
720720000 1 25159 0.000001323771652 
720720000 1 25090 0.000008851346439 
720720000 1 25251 0.000029444854837 
720720000 1 24198 0.000036851155257 
1441440000 2 26414 0.000002838649704 
1441440000 2 26368 0.000001357076679 
1441440000 2 26410 0.000005065476275 
1441440000 2 26419 0.000008754182249 
1441440000 2 26442 0.000016380427062 
1441440000 2 26417 0.000018626686471 
1441440000 2 26393 0.000022480571568 
1441440000 2 26431 0.000016573872131 
1441440000 2 26413 0.000022659261138 
1441440000 2 26389 0.000003444600925 
1441440000 2 26395 0.000013987538058 
2162160000 3 25933 0.000009130472657 
2162160000 3 25992 0.000024914059218 
2162160000 3 25944 0.000019172538904 
2162160000 3 25894 0.000019202605124 
2162160000 3 25888 0.000009520896039 
2162160000 3 26029 0.000005057232041 
2162160000 3 25986 0.000000240243716 
2162160000 3 25982 0.000012080764440 
2162160000 3 25895 0.000005334625290 
2162160000 3 25992 0.000001659463415 
2162160000 3 25938 0.000003048583242 
2882880000 4 25583 0.000013582981703 
2882880000 4 25773 0.000001914706589 
2882880000 4 25589 0.000009293443503 
2882880000 4 25641 0.000008211568622 
2882880000 4 25643 0.000002004543508 
2882880000 4 25610 0.000001236323881 
2882880000 4 25639 0.000003516149101 
2882880000 4 25805 0.000017329102880 
2882880000 4 25648 0.000009438487348 
2882880000 4 25587 0.000009981281845 
2882880000 4 25748 0.000020889547915 
3603600000 5 25440 0.000006693241450 
3603600000 5 25635 0.000016593389092 
3603600000 5 25852 0.000000099149535 
3603600000 5 26019 0.000003412978398 
3603600000 5 26229 0.000002369258336 
3603600000 5 26294 0.000002069285982 
3603600000 5 26627 0.000008653047369 
3603600000 5 26388 0.000002890058394 
3603600000 5 26768 0.000001026895095 
3603600000 5 26614 0.000003003475503 
3603600000 5 26475 0.000009506409741 
4324320000 6 27515 0.000008796025946 
4324320000 6 27703 0.000003507315993 
4324320000 6 27765 0.000006616603723 
4324320000 6 27608 0.000002019559792 
4324320000 6 28087 0.000003622474488 
4324320000 6 27599 0.000006767027347 
4324320000 6 28047 0.000006783255030 
4324320000 6 27778 0.000009810327550 
4324320000 6 28041 0.000010383335485 
4324320000 6 27741 0.000006817998589 
4324320000 6 27722 0.000005812790879 
5045040000 7 28641 0.000004824458609 
5045040000 7 28767 0.000006102348577 
5045040000 7 28663 0.000009013370880 
5045040000 7 28750 0.000004515804572 
5045040000 7 28706 0.000002386520753 
5045040000 7 28736 0.000000346325139 
5045040000 7 29092 0.000002422980461 
5045040000 7 28857 0.000006788689493 
5045040000 7 29177 0.000000525511048 
5045040000 7 28644 0.000003079154211 
5045040000 7 28763 0.000005357473594 
5765760000 8 29808 0.000002109255797 
5765760000 8 29727 0.000005567638475 
5765760000 8 29664 0.000001188845925 
5765760000 8 29700 0.000000694814393 
5765760000 8 29932 0.000001994606261 
5765760000 8 29898 0.000002192909540 
5765760000 8 29746 0.000011326785048 
5765760000 8 30063 0.000009521960220 
5765760000 8 29706 0.000000858006067 
5765760000 8 29717 0.000005331092046 
5765760000 8 29816 0.000007248799788 
6486480000 9 30773 0.000000622422863 
6486480000 9 30791 0.000007677361869 
6486480000 9 30831 0.000004691148780 
6486480000 9 30985 0.000003814708158 
6486480000 9 31053 0.000001175801670 
6486480000 9 32885 0.000002917101728 
6486480000 9 32479 0.000002058916196 
6486480000 9 32748 0.000005346010185 
6486480000 9 31095 0.000010660170702 
6486480000 9 30862 0.000001065256020 
6486480000 9 31279 0.000008147838446 
7207200000 10 31735 0.000008167756406 
7207200000 10 31690 0.000000654045391 
7207200000 10 32099 0.000008504558612 
7207200000 10 31927 0.000002209118293 
7207200000 10 32099 0.000005881478808 
7207200000 10 31799 0.000003762508697 
7207200000 10 31698 0.000008462605556 
7207200000 10 31696 0.000010917057117 
7207200000 10 31755 0.000014478835534 
7207200000 10 31806 0.000000483389741 
7207200000 10 31688 0.000005222798140 
7927920000 11 33580 0.000000598332568 
7927920000 11 33076 0.000003830447150 
7927920000 11 33447 0.000005968039447 
7927920000 11 33045 0.000002700913636 
7927920000 11 33121 0.000006355752477 
7927920000 11 33248 0.000003377208518 
7927920000 11 32972 0.000001255817139 
7927920000 11 33025 0.000004720824454 
7927920000 11 33139 0.000000059834174 
7927920000 11 32969 0.000006070664104 
7927920000 11 33494 0.000008940781853 
8648640000 12 38039 0.000004193976587 
8648640000 12 36446 0.000001158739748 
8648640000 12 36333 0.000003128114868 
8648640000 12 36412 0.000009339670103 
8648640000 12 36538 0.000001558143456 
8648640000 12 40208 0.000010014553219 
8648640000 12 39227 0.000006256326476 
8648640000 12 39491 0.000010975856173 
8648640000 12 39607 0.000001543455261 
8648640000 12 36847 0.000008457129029 
8648640000 12 36873 0.000003703886302 
9369360000 13 41295 0.000000429996999 
9369360000 13 40907 0.000001555685719 
9369360000 13 40071 0.000005005354196 
9369360000 13 38024 0.000002250160859 
9369360000 13 42010 0.000001825435253 
9369360000 13 39675 0.000002750057838 
9369360000 13 39456 0.000000742496191 
9369360000 13 39872 0.000001225520311 
9369360000 13 38178 0.000002289241379 
9369360000 13 38111 0.000007875163095 
9369360000 13 40995 0.000003615022969 
10090080000 14 41413 0.000001589143459 
10090080000 14 45564 0.000000031614114 
10090080000 14 44783 0.000006098058211 
10090080000 14 42430 0.000003605994430 
10090080000 14 43151 0.000001188498910 
10090080000 14 41572 0.000001418664472 
10090080000 14 40984 0.000003578485608 
10090080000 14 45522 0.000000814471462 
10090080000 14 44293 0.000000140757683 
10090080000 14 41199 0.000006119139893 
10090080000 14 42976 0.000004522484087 
10810800000 15 45112 0.000001381750494 
10810800000 15 47972 0.000002631458639 
10810800000 15 45119 0.000006960859392 
10810800000 15 45371 0.000001698800190 
10810800000 15 44260 0.000000568280119 
10810800000 15 47356 0.000003187675252 
10810800000 15 45339 0.000005774362650 
10810800000 15 45094 0.000005453426386 
10810800000 15 44048 0.000005577796549 
10810800000 15 48122 0.000003129881489 
10810800000 15 45608 0.000001349362431 
11531520000 16 46957 0.000003427778062 
11531520000 16 48455 0.000000747481801 
11531520000 16 48402 0.000009296936789 
11531520000 16 47041 0.000004488634354 
11531520000 16 50292 0.000001545482668 
11531520000 16 48171 0.000005680441475 
11531520000 16 46980 0.000000004948645 
11531520000 16 49105 0.000000556907492 
11531520000 16 46881 0.000005056974409 
11531520000 16 46944 0.000001564985962 
11531520000 16 50250 0.000001414491882 
