TotalCount NumWorkers Duration Pi_Error
72072000 1 2638 0.000095495927051 
72072000 1 2663 0.000097527541931 
72072000 1 2631 0.000047052772673 
72072000 1 2652 0.000043925852379 
72072000 1 2615 0.000110759537976 
72072000 1 2621 0.000032091876573 
72072000 1 2621 0.000087384744599 
72072000 1 2626 0.000012674315657 
72072000 1 2598 0.000070445232267 
72072000 1 2631 0.000060481486246 
72072000 1 2674 0.000001794315533 
144144000 2 2722 0.000037745065804 
144144000 2 2729 0.000028523300870 
144144000 2 2697 0.000059003968033 
144144000 2 2655 0.000013804953503 
144144000 2 2698 0.000019010043366 
144144000 2 2683 0.000027913816406 
144144000 2 2673 0.000040456830014 
144144000 2 2682 0.000003134558828 
144144000 2 2678 0.000013663623773 
144144000 2 2675 0.000047856585517 
144144000 2 2673 0.000070548840418 
216216000 3 2622 0.000025944033283 
216216000 3 2623 0.000005156785378 
216216000 3 2633 0.000002383189412 
216216000 3 2609 0.000074523739096 
216216000 3 2619 0.000098051639682 
216216000 3 2619 0.000042365336602 
216216000 3 2635 0.000042821158635 
216216000 3 2638 0.000051041837977 
216216000 3 2649 0.000000973391695 
216216000 3 2658 0.000024869893677 
216216000 3 2670 0.000008648807477 
288288000 4 2663 0.000000502292592 
288288000 4 2689 0.000031484419515 
288288000 4 2661 0.000060401988272 
288288000 4 2643 0.000015522993043 
288288000 4 2620 0.000011453319322 
288288000 4 2605 0.000002686459459 
288288000 4 2647 0.000016454885956 
288288000 4 2652 0.000030760104645 
288288000 4 2627 0.000006080400405 
288288000 4 2644 0.000025705539362 
288288000 4 2682 0.000030300783020 
360360000 5 2769 0.000031795084138 
360360000 5 2723 0.000071262555558 
360360000 5 2728 0.000001649452559 
360360000 5 2724 0.000033693579870 
360360000 5 2735 0.000068248699049 
360360000 5 2716 0.000018594887282 
360360000 5 2762 0.000000512892322 
360360000 5 2760 0.000012584840479 
360360000 5 2734 0.000016928340554 
360360000 5 2762 0.000027876717352 
360360000 5 2766 0.000048787595118 
432432000 6 3236 0.000036911809267 
432432000 6 2944 0.000011505401008 
432432000 6 2824 0.000034006271899 
432432000 6 2853 0.000005978264439 
432432000 6 2857 0.000039806124378 
432432000 6 2818 0.000013975171706 
432432000 6 3031 0.000037760342873 
432432000 6 2850 0.000000051248853 
432432000 6 2855 0.000002392022520 
432432000 6 2917 0.000004314695732 
432432000 6 2871 0.000045091267436 
504504000 7 3027 0.000004696757103 
504504000 7 2948 0.000026120695446 
504504000 7 2937 0.000000802483672 
504504000 7 2950 0.000011490679162 
504504000 7 2979 0.000018660639254 
504504000 7 2955 0.000016540558695 
504504000 7 2943 0.000015561345560 
504504000 7 2962 0.000015566527648 
504504000 7 2976 0.000012959498864 
504504000 7 2991 0.000016136759464 
504504000 7 2961 0.000018158413961 
576576000 8 3055 0.000037190607396 
576576000 8 3082 0.000021759348285 
576576000 8 3086 0.000025411838515 
576576000 8 3192 0.000038319036965 
576576000 8 3100 0.000002434715876 
576576000 8 3121 0.000014555767698 
576576000 8 3138 0.000029715770473 
576576000 8 3108 0.000023784338334 
576576000 8 3216 0.000006705523678 
576576000 8 3094 0.000018574831918 
576576000 8 3115 0.000018438099611 
648648000 9 3213 0.000012211068206 
648648000 9 3203 0.000043792374300 
648648000 9 3223 0.000008680214084 
648648000 9 3240 0.000004834441424 
648648000 9 3242 0.000013070824068 
648648000 9 3207 0.000041250402059 
648648000 9 3216 0.000014796224532 
648648000 9 3439 0.000012423489037 
648648000 9 3211 0.000023089957886 
648648000 9 3259 0.000008585994263 
648648000 9 3236 0.000011952389934 
720720000 10 3409 0.000002548040445 
720720000 10 3384 0.000042071522188 
720720000 10 3624 0.000004841737854 
720720000 10 3355 0.000002463242607 
720720000 10 3357 0.000016619804294 
720720000 10 3393 0.000017242799205 
720720000 10 3385 0.000018275128766 
720720000 10 3388 0.000008054600081 
720720000 10 3409 0.000000472260024 
720720000 10 3455 0.000035825892183 
720720000 10 3388 0.000002634604906 
792792000 11 3840 0.000016607457824 
792792000 11 3563 0.000036453042863 
792792000 11 3746 0.000022868505618 
792792000 11 3593 0.000008596631720 
792792000 11 3620 0.000039791957753 
792792000 11 3564 0.000012617282077 
792792000 11 3601 0.000002919352193 
792792000 11 3589 0.000026833768179 
792792000 11 3667 0.000010975929976 
792792000 11 3595 0.000007079726261 
792792000 11 3518 0.000000652435549 
864864000 12 3936 0.000004548773099 
864864000 12 3810 0.000043399727221 
864864000 12 3946 0.000002321912876 
864864000 12 3935 0.000024981779714 
864864000 12 3854 0.000012301852929 
864864000 12 3819 0.000029678965856 
864864000 12 3862 0.000009721113157 
864864000 12 3852 0.000016953401346 
864864000 12 3861 0.000023519900311 
864864000 12 4005 0.000019715775057 
864864000 12 3806 0.000016266446315 
936936000 13 4142 0.000015476120626 
936936000 13 5417 0.000010843495123 
936936000 13 4165 0.000023264204157 
936936000 13 4359 0.000000726188914 
936936000 13 4378 0.000027989566292 
936936000 13 4254 0.000008442248640 
936936000 13 4423 0.000030466584668 
936936000 13 4385 0.000026892573207 
936936000 13 4377 0.000008993978165 
936936000 13 4441 0.000030463866789 
936936000 13 4408 0.000008221070197 
1009008000 14 4457 0.000003031085275 
1009008000 14 4521 0.000001166037578 
1009008000 14 4516 0.000005686065218 
1009008000 14 4674 0.000031765186168 
1009008000 14 4757 0.000023415240600 
1009008000 14 4945 0.000012680625020 
1009008000 14 5054 0.000008478589274 
1009008000 14 4521 0.000015267329245 
1009008000 14 4843 0.000001176132559 
1009008000 14 4709 0.000012002999436 
1009008000 14 4484 0.000015147585946 
1081080000 15 5104 0.000016676302534 
1081080000 15 4741 0.000000795585436 
1081080000 15 4841 0.000003523215588 
1081080000 15 4884 0.000009583905544 
1081080000 15 5145 0.000013180747192 
1081080000 15 5076 0.000000458749577 
1081080000 15 5073 0.000002931986214 
1081080000 15 5213 0.000029828211732 
1081080000 15 4970 0.000018275717640 
1081080000 15 5223 0.000000959258722 
1081080000 15 4912 0.000004377082711 
1153152000 16 5089 0.000012671003241 
1153152000 16 5397 0.000024977731206 
1153152000 16 5161 0.000016558855847 
1153152000 16 5191 0.000032716638105 
1153152000 16 5139 0.000018923739690 
1153152000 16 5446 0.000003093705703 
1153152000 16 5461 0.000032727679491 
1153152000 16 5387 0.000002227137834 
1153152000 16 5553 0.000015850922184 
1153152000 16 5140 0.000029726630988 
1153152000 16 5361 0.000007681582132 
