TotalCount NumWorkers Duration Pi_Error
7207200 1 272 0.000087510797261 
7207200 1 268 0.000150579189628 
7207200 1 273 0.000300212042108 
7207200 1 273 0.000158932920814 
7207200 1 268 0.000205167798148 
7207200 1 272 0.000079031013413 
7207200 1 273 0.000111360189332 
7207200 1 272 0.000284893043385 
7207200 1 265 0.000232424380827 
7207200 1 277 0.000092104013511 
7207200 1 272 0.000038928702300 
14414400 2 271 0.000130263040826 
14414400 2 275 0.000234544326789 
14414400 2 271 0.000183261689874 
14414400 2 272 0.000146124913960 
14414400 2 269 0.000093428979738 
14414400 2 275 0.000168952054631 
14414400 2 273 0.000040430330689 
14414400 2 268 0.000077794378268 
14414400 2 283 0.000101820432504 
14414400 2 278 0.000253800502610 
14414400 2 269 0.000206013387385 
21621600 3 266 0.000026267913916 
21621600 3 263 0.000146810396807 
21621600 3 271 0.000050529517703 
21621600 3 277 0.000006414586330 
21621600 3 272 0.000116306729910 
21621600 3 271 0.000344369305095 
21621600 3 272 0.000204570646383 
21621600 3 271 0.000026385688692 
21621600 3 273 0.000117307815503 
21621600 3 267 0.000042512555071 
21621600 3 274 0.000205108910760 
28828800 4 276 0.000033370288110 
28828800 4 263 0.000101334611554 
28828800 4 266 0.000016890097404 
28828800 4 269 0.000119581423895 
28828800 4 266 0.000192889777785 
28828800 4 266 0.000085883116209 
28828800 4 271 0.000035439624571 
28828800 4 267 0.000099839427125 
28828800 4 268 0.000105183457571 
28828800 4 268 0.000039641794914 
28828800 4 271 0.000003956037888 
36036000 5 276 0.000058800806545 
36036000 5 264 0.000006014152093 
36036000 5 266 0.000030272256288 
36036000 5 274 0.000065937957950 
36036000 5 272 0.000139025484136 
36036000 5 262 0.000081837552665 
36036000 5 270 0.000043274591522 
36036000 5 265 0.000006650135882 
36036000 5 280 0.000059295460603 
36036000 5 269 0.000080000266165 
36036000 5 272 0.000030110871194 
43243200 6 270 0.000088040783751 
43243200 6 258 0.000076351637267 
43243200 6 270 0.000069314594421 
43243200 6 271 0.000058206043928 
43243200 6 270 0.000004677408389 
43243200 6 272 0.000048342406466 
43243200 6 269 0.000037624901881 
43243200 6 270 0.000102909849178 
43243200 6 269 0.000157292351841 
43243200 6 274 0.000046193016811 
43243200 6 263 0.000051501159602 
50450400 7 272 0.000013009973768 
50450400 7 270 0.000014978360420 
50450400 7 276 0.000137052049992 
50450400 7 284 0.000038247425695 
50450400 7 267 0.000149872540974 
50450400 7 271 0.000060254349179 
50450400 7 280 0.000114313105806 
50450400 7 276 0.000112798724092 
50450400 7 272 0.000068355705845 
50450400 7 275 0.000107498859187 
50450400 7 269 0.000037439827234 
57657600 8 294 0.000064677212629 
57657600 8 293 0.000034099019535 
57657600 8 273 0.000046282264855 
57657600 8 280 0.000128524945922 
57657600 8 285 0.000018060484237 
57657600 8 292 0.000076255028298 
57657600 8 284 0.000077690408377 
57657600 8 281 0.000013401019675 
57657600 8 283 0.000045067712481 
57657600 8 280 0.000099088612930 
57657600 8 283 0.000009300068334 
64864800 9 304 0.000009771167437 
