TotalCount NumWorkers Duration Pi_Error
720720000 1 25855 0.000021805982888 
720720000 1 25796 0.000009438487348 
720720000 1 25983 0.000002906664637 
720720000 1 26219 0.000000317419846 
720720000 1 25860 0.000035655152410 
720720000 1 26329 0.000009103973333 
720720000 1 26327 0.000007901526525 
720720000 1 26719 0.000002820722703 
720720000 1 26777 0.000012563018494 
720720000 1 34911 0.000023650335875 
720720000 1 26730 0.000000060637183 
720720000 2 13453 0.000001981577426 
720720000 2 13520 0.000012515319710 
720720000 2 13444 0.000020834340989 
720720000 2 13549 0.000007112990750 
720720000 2 13535 0.000010466661139 
720720000 2 13490 0.000015227083919 
720720000 2 13519 0.000010859995238 
720720000 2 13544 0.000014170644182 
720720000 2 13522 0.000015311881758 
720720000 2 13574 0.000017831084209 
720720000 2 13456 0.000007348573953 
720720000 3 8907 0.000016884797539 
720720000 3 8875 0.000004645020326 
720720000 3 8922 0.000014098212695 
720720000 3 8793 0.000003120425855 
720720000 3 8953 0.000022620395462 
720720000 3 8938 0.000013723688908 
720720000 3 8773 0.000007996924094 
720720000 3 8780 0.000003039161260 
720720000 3 8805 0.000014753629321 
720720000 3 8732 0.000017557880382 
720720000 3 8813 0.000024965324897 
720720000 4 6548 0.000027378530050 
720720000 4 6571 0.000009139928291 
720720000 4 6596 0.000010699232669 
720720000 4 6498 0.000019329801882 
720720000 4 6469 0.000012538285791 
720720000 4 6447 0.000032783769727 
720720000 4 6478 0.000015616363205 
720720000 4 6455 0.000033293179284 
720720000 4 6534 0.000011579632769 
720720000 4 6586 0.000002198871888 
720720000 4 6530 0.000000410428267 
720720000 5 5265 0.000001170698096 
720720000 5 5199 0.000001425091612 
720720000 5 5245 0.000010178079287 
720720000 5 5205 0.000019369811653 
720720000 5 5228 0.000012236193491 
720720000 5 5221 0.000011052556996 
720720000 5 5222 0.000035278239476 
720720000 5 5239 0.000009573894688 
720720000 5 5242 0.000015012178606 
720720000 5 5237 0.000008763015357 
720720000 5 5235 0.000029552618757 
720720000 6 4320 0.000007205477601 
720720000 6 4327 0.000000263798672 
720720000 6 4352 0.000016990172311 
720720000 6 4301 0.000005072542762 
720720000 6 4309 0.000026850310182 
720720000 6 4302 0.000017349419029 
720720000 6 4348 0.000001820192332 
720720000 6 4292 0.000022164607080 
720720000 6 4283 0.000032886233782 
720720000 6 4321 0.000003198157207 
720720000 6 4313 0.000011791004840 
720720000 7 3728 0.000007239043412 
720720000 7 3735 0.000000110102589 
720720000 7 3714 0.000004173954876 
720720000 7 3766 0.000020977437341 
720720000 7 3734 0.000022507331677 
720720000 7 3848 0.000020700077744 
720720000 7 3708 0.000004355916904 
720720000 7 3739 0.000002031042832 
720720000 7 3774 0.000014993889864 
720720000 7 3844 0.000018680829216 
720720000 7 3856 0.000031003637645 
720720000 8 3480 0.000022419000595 
720720000 8 3461 0.000011367015647 
720720000 8 3518 0.000024088458040 
720720000 8 3476 0.000015672272571 
720720000 8 3490 0.000018292172456 
720720000 8 3514 0.000032919799593 
720720000 8 3531 0.000044819762926 
720720000 8 3521 0.000016096261764 
720720000 8 3578 0.000003741132575 
720720000 8 3544 0.000018661396378 
720720000 8 3563 0.000024239243405 
720720000 9 3286 0.000005185606546 
720720000 9 3260 0.000002751201933 
720720000 9 3260 0.000009250602928 
720720000 9 3255 0.000019703703142 
720720000 9 3274 0.000003078649462 
720720000 9 3303 0.000015063410633 
720720000 9 3290 0.000004324117714 
720720000 9 3289 0.000021535689778 
720720000 9 3267 0.000029565607635 
720720000 9 3287 0.000007079424939 
720720000 9 3294 0.000013796120395 
720720000 10 3053 0.000001020535257 
720720000 10 3068 0.000019350378815 
720720000 10 3080 0.000026230225988 
720720000 10 3085 0.000008096999001 
720720000 10 3081 0.000016176382263 
720720000 10 3084 0.000018004835655 
720720000 10 3096 0.000007021126425 
720720000 10 3133 0.000008230118149 
720720000 10 3081 0.000038328050944 
720720000 10 3109 0.000036988951745 
720720000 10 3190 0.000043381732915 
720720000 11 2928 0.000012368690114 
720720000 11 2897 0.000023394798264 
720720000 11 2917 0.000020876739908 
720720000 11 2936 0.000017515481463 
720720000 11 2961 0.000039002277882 
720720000 11 2928 0.000008406157787 
720720000 11 2997 0.000000488159619 
720720000 11 2934 0.000001060545029 
720720000 11 2963 0.000015669361854 
720720000 11 3251 0.000006319777636 
720720000 11 2959 0.000010650389789 
720720000 12 3037 0.000021396749195 
720720000 12 2949 0.000025535321159 
720720000 12 2969 0.000004903569611 
720720000 12 2960 0.000008770081844 
720720000 12 3052 0.000019073641745 
720720000 12 3006 0.000025053033453 
720720000 12 2985 0.000050461208333 
720720000 12 2969 0.000029791112678 
720720000 12 2984 0.000014338473237 
720720000 12 2984 0.000010457828031 
720720000 12 2990 0.000054287710794 
720720000 13 3143 0.000004804638799 
720720000 13 3126 0.000017510181598 
720720000 13 3100 0.000003348320046 
720720000 13 2956 0.000059420890739 
720720000 13 2839 0.000017043793486 
720720000 13 2862 0.000057460563250 
720720000 13 2863 0.000002313079768 
720720000 13 3156 0.000025501755348 
720720000 13 3156 0.000013655413190 
720720000 13 3156 0.000003214056802 
720720000 13 3147 0.000011086122807 
720720000 14 3044 0.000011642608622 
720720000 14 3062 0.000002986162611 
720720000 14 2856 0.000000396295294 
720720000 14 2859 0.000013127193321 
720720000 14 3165 0.000028010358070 
720720000 14 3146 0.000015510365907 
720720000 14 3081 0.000012959364266 
720720000 14 3145 0.000028517378479 
720720000 14 3185 0.000003783531494 
720720000 14 3070 0.000007678309673 
720720000 14 3198 0.000005512431549 
720720000 15 3160 0.000031709663773 
720720000 15 2986 0.000016384843616 
720720000 15 3179 0.000028148777083 
720720000 15 2995 0.000001599364627 
720720000 15 3033 0.000043795744904 
