TotalCount NumWorkers Duration Pi_Error
7207200 1 272 0.000218114745584 
7207200 1 269 0.000044935215859 
7207200 1 271 0.000011546066958 
7207200 1 266 0.000201811217041 
7207200 1 271 0.000078854351249 
7207200 1 271 0.000180839029087 
7207200 1 270 0.000272299420276 
7207200 1 263 0.000044102514543 
7207200 1 269 0.000077264391778 
7207200 1 277 0.000397376232029 
7207200 1 276 0.000003116892612 
7207200 2 139 0.000155223015380 
7207200 2 143 0.000170769285768 
7207200 2 157 0.000077794378268 
7207200 2 138 0.000165292758700 
7207200 2 148 0.000261220313477 
7207200 2 134 0.000028732906319 
7207200 2 147 0.000247036730896 
7207200 2 139 0.000050588405090 
7207200 2 133 0.000040518661771 
7207200 2 140 0.000127310393548 
7207200 2 135 0.000053591661870 
7207200 3 94 0.000120773893499 
7207200 3 94 0.000307682462476 
7207200 3 88 0.000153582446407 
7207200 3 100 0.000070071852576 
7207200 3 94 0.000182731703384 
7207200 3 90 0.000083270905337 
7207200 3 91 0.000056292203824 
7207200 3 90 0.000076608352625 
7207200 3 90 0.000234367664626 
7207200 3 91 0.000129203067845 
7207200 3 90 0.000035446068531 
7207200 4 68 0.000101694379842 
7207200 4 72 0.000046525175330 
7207200 4 67 0.000039105364463 
7207200 4 67 0.000258343109359 
7207200 4 68 0.000176725189825 
7207200 4 71 0.000173065893893 
7207200 4 67 0.000011016080468 
7207200 4 68 0.000157519623506 
7207200 4 70 0.000262103624294 
7207200 4 69 0.000190858162905 
7207200 4 70 0.000001829647966 
7207200 5 62 0.000367343664235 
7207200 5 64 0.000328477988267 
7207200 5 55 0.000201155177889 
7207200 5 60 0.000031332229269 
7207200 5 58 0.000148686515331 
7207200 5 55 0.000123600488115 
7207200 5 54 0.000137910123358 
7207200 5 59 0.000079207675576 
7207200 5 58 0.000038272663147 
7207200 5 59 0.000258696433686 
7207200 5 56 0.000130616365153 
7207200 6 50 0.000004883514247 
7207200 6 51 0.000429705407949 
7207200 6 46 0.000000290297996 
7207200 6 46 0.000068305230941 
7207200 6 48 0.000096571177100 
7207200 6 47 0.000016896541364 
7207200 6 52 0.000358031179072 
7207200 6 48 0.000181671730403 
7207200 6 45 0.000158402934323 
7207200 6 47 0.000277826556845 
7207200 6 48 0.000016139283209 
7207200 7 47 0.000263693583766 
7207200 7 43 0.000188384892616 
7207200 7 46 0.000396669583375 
7207200 7 45 0.000416506355188 
7207200 7 44 0.000151689772111 
7207200 7 47 0.000245674043089 
7207200 7 41 0.000128319757028 
7207200 7 41 0.000141266704464 
7207200 7 44 0.000108356932553 
7207200 7 45 0.000288552339317 
7207200 7 40 0.000119007271864 
7207200 8 40 0.000244790732272 
7207200 8 38 0.000376176772410 
7207200 8 39 0.000011016080468 
7207200 8 38 0.000187324919635 
7207200 8 42 0.000364567679121 
7207200 8 40 0.000106590310918 
7207200 8 40 0.000030095594125 
7207200 8 40 0.000287719638001 
7207200 8 37 0.000076431690462 
7207200 8 41 0.000032972798242 
7207200 8 43 0.000195981365646 
7207200 9 39 0.000170769285768 
7207200 9 37 0.000211174311707 
7207200 9 41 0.000015785958882 
7207200 9 37 0.000007836161525 
7207200 9 38 0.000071838474211 
7207200 9 39 0.000067547972786 
7207200 9 35 0.000142982716598 
7207200 9 33 0.000231313798345 
7207200 9 38 0.000045692474014 
7207200 9 37 0.000079914324230 
7207200 9 39 0.000213521529333 
7207200 10 41 0.000004479580418 
7207200 10 46 0.000206455042794 
7207200 10 35 0.000121833866480 
7207200 10 35 0.000137910123358 
7207200 10 36 0.000212234284687 
7207200 10 46 0.000226897244258 
7207200 10 37 0.000116306729910 
7207200 10 35 0.000052758960554 
7207200 10 34 0.000087738068926 
7207200 10 34 0.000201281230551 
7207200 10 34 0.000012479987277 
7207200 11 34 0.000086274162116 
7207200 11 33 0.000245446771424 
7207200 11 32 0.000016139283209 
7207200 11 45 0.000012252715612 
7207200 11 41 0.000047938472638 
7207200 11 36 0.000318761569274 
7207200 11 34 0.000126780407058 
7207200 11 51 0.000042512555071 
7207200 11 38 0.000161532243765 
7207200 11 32 0.000106413648754 
7207200 11 32 0.000175665216844 
7207200 12 33 0.000062778094371 
7207200 12 40 0.000078904960751 
7207200 12 32 0.000289788974461 
7207200 12 47 0.000220714068535 
7207200 12 34 0.000232727095653 
7207200 12 36 0.000243907421454 
7207200 12 44 0.000222707961835 
7207200 12 51 0.000406083287542 
7207200 12 49 0.000088217445915 
7207200 12 44 0.000091094650032 
7207200 12 32 0.000092280675675 
7207200 13 44 0.000153279731582 
7207200 13 46 0.000153986380236 
7207200 13 42 0.000121959919142 
