TotalCount NumWorkers Duration Pi_Error
86486400 12 7940 4.641520734949141E-6
86486400 12 8007 4.332361948849127E-6
86486400 12 8433 5.8803195692811035E-5
86486400 12 7495 1.0263903438809401E-6
86486400 12 8343 1.9863910489254798E-5
86486400 12 8260 1.0176935190983183E-5
86486400 12 7566 1.7265950372529825E-6
86486400 12 7968 3.329023491491684E-5
86486400 12 7888 1.1552510918729926E-5
86486400 12 7837 5.889797073522571E-5
93693600 13 8509 1.4273787706392322E-5
93693600 13 8881 2.9117157527245618E-5
93693600 13 9049 4.692910915848243E-5
93693600 13 8775 8.559094416926882E-5
93693600 13 8613 2.2879393832019644E-6
93693600 13 8464 1.2039339037761195E-4
93693600 13 8708 1.4413429765597463E-5
93693600 13 8692 1.8241891686492642E-5
93693600 13 8456 7.556196904164368E-5
93693600 13 8935 6.53464904406766E-5
93693600 13 8480 4.51934144051531E-5
100900800 14 9374 5.963603160637793E-5
100900800 14 9606 5.108053540289711E-5
100900800 14 9501 5.848786214138207E-5
100900800 14 10310 5.934593550684953E-5
100900800 14 9571 8.399017271671863E-5
100900800 14 9081 4.6613641009371934E-5
100900800 14 10068 1.8309704074740754E-5
100900800 14 9957 5.4273073071782234E-5
100900800 14 9567 3.3225038164091246E-5
100900800 14 9735 1.6908419803349454E-6
100900800 14 9176 3.234172734658186E-5
108108000 15 10829 5.845767816065018E-6
108108000 15 11655 2.333882159313328E-5
108108000 15 9871 1.131051740677747E-5
108108000 15 10482 4.737315371481633E-5
108108000 15 10260 4.934349205946742E-5
108108000 15 10481 7.745441295394523E-6
108108000 15 10848 7.041339942556647E-5
108108000 15 11407 7.942158822820141E-6
108108000 15 10636 9.227239778855764E-5
108108000 15 10523 1.1280054118667285E-4
108108000 15 10812 7.506550306423248E-5
115315200 16 11398 1.8347560252662285E-5
115315200 16 11102 5.2631061355725715E-5
115315200 16 11719 1.81000523532426E-5
115315200 16 11367 3.5803990282963524E-5
115315200 16 11190 1.962376351334734E-5
115315200 16 11013 9.80728054900424E-5
115315200 16 11770 5.8968816471058706E-5
115315200 16 11372 4.154091317184481E-5
115315200 16 10741 8.058784872865382E-5
115315200 16 10889 2.102601943613642E-5
115315200 16 11479 5.6499672514596196E-6
